ticker,currency,company_name,exchange,exchange_short,timezone
ACTCU,USD,ArcLight Clean Transition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
ARWR,USD,"Arrowhead Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ATLC,USD,Atlanticus Holdings Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
ADP,USD,"Automatic Data Processing, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
RILYI,USD,"B. Riley Financial, Inc. - 6.87",NASDAQ Stock Exchange,NASDAQ,America/New_York
BFC,USD,Bank First National Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
BBSI,USD,"Barrett Business Services, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
BSTC,USD,BioSpecifics Technologies Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
BCAC,USD,Bison Capital Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
BPMC,USD,Blueprint Medicines Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
BFST,USD,"Business First Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CFIIU,USD,CF Finance Acquisition Corp. II,NASDAQ Stock Exchange,NASDAQ,America/New_York
CSGS,USD,"CSG Systems International, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CFFN,USD,"Capitol Federal Financial, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CART,USD,"Carolina Trust BancShares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CATB,USD,"Catabasis Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CMPI,USD,"Checkmate Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SXTC,USD,"China SXT Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CD,USD,Chindata Group Holdings Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
CZNC,USD,Citizens & Northern Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
COMM,USD,"CommScope Holding Company, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
BBCP,USD,"Concrete Pumping Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CTWS,USD,"Connecticut Water Service, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CTRV,USD,"ContraVir Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CORE,USD,"Core-Mark Holding Company, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
COOLU,USD,Corner Growth Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
CRNX,USD,"Crinetics Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CPIX,USD,Cumberland Pharmaceuticals Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
DCPH,USD,"Deciphera Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
DEACU,USD,Diamond Eagle Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
DEACW,USD,Diamond Eagle Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
DEAC,USD,Diamond Eagle Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
DCOM,USD,"Dime Community Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SOLO,USD,Electrameccanica Vehicles Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
ESRX,USD,Express Scripts Holding Company,NASDAQ Stock Exchange,NASDAQ,America/New_York
FDUSZ,USD,Fidus Investment Corporation - ,NASDAQ Stock Exchange,NASDAQ,America/New_York
FCNCA,USD,"First Citizens BancShares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FFNW,USD,"First Financial Northwest, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FGBI,USD,"First Guaranty Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FTHI,USD,First Trust BuyWrite Income ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
FCA,USD,First Trust China AlphaDEX Fund,NASDAQ Stock Exchange,NASDAQ,America/New_York
SKYY,USD,First Trust Cloud Computing ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
FJP,USD,First Trust Japan AlphaDEX Fund,NASDAQ Stock Exchange,NASDAQ,America/New_York
FPAYW,USD,"FlexShopper, Inc. WT EXP 092823",NASDAQ Stock Exchange,NASDAQ,America/New_York
GPIC,USD,Gaming Partners International C,NASDAQ Stock Exchange,NASDAQ,America/New_York
GLADL,USD,Gladstone Capital Corporation -,NASDAQ Stock Exchange,NASDAQ,America/New_York
GLADD,USD,Gladstone Capital Corporation -,NASDAQ Stock Exchange,NASDAQ,America/New_York
GBT,USD,"Global Blood Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ENT,USD,Global Eagle Entertainment Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
SNSR,USD,Global X Internet of Things ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
LNGR,USD,Global X Longevity Thematic ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
SRET,USD,Global X SuperDividend REIT ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
GMLPP,USD,Golar LNG Partners LP - 8.75% S,NASDAQ Stock Exchange,NASDAQ,America/New_York
GPAQU,USD,Gordon Pointe Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
GPAQ,USD,Gordon Pointe Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
GRIF,USD,"Griffin Industrial Realty, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
GRIN,USD,Grindrod Shipping Holdings Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
HTGM,USD,"HTG Molecular Diagnostics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
HAPP,USD,Happiness Biotech Group Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
HCDI,USD,"Harbor Custom Development, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
HCAPZ,USD,Harvest Capital Credit Corporat,NASDAQ Stock Exchange,NASDAQ,America/New_York
HCSG,USD,"Healthcare Services Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
HIFS,USD,Hingham Institution for Savings,NASDAQ Stock Exchange,NASDAQ,America/New_York
HMTA,USD,HomeTown Bankshares Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICPT,USD,"Intercept Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PXI,USD,Invesco DWA Energy Momentum ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
DWAQ,USD,Invesco DWA NASDAQ Momentum ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
PGJ,USD,Invesco Golden Dragon China ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
PSCE,USD,Invesco S&P SmallCap Energy ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
KEQU,USD,Kewaunee Scientific Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
KC,USD,Kingsoft Cloud Holdings Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
LJPC,USD,La Jolla Pharmaceutical Company,NASDAQ Stock Exchange,NASDAQ,America/New_York
LECO,USD,"Lincoln Electric Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CNCR,USD,Loncar Cancer Immunotherapy ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
MGIC,USD,Magic Software Enterprises Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
MRACU,USD,Marquee Raine Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
MCFT,USD,"MasterCraft Boat Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
MXIM,USD,"Maxim Integrated Products, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
MTACU,USD,MedTech Acquisition Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
MDRR,USD,"Medalist Diversified REIT, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
MACK,USD,"Merrimack Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
MNCLU,USD,Monocle Acquisition Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
MNCLW,USD,Monocle Acquisition Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
MNCL,USD,Monocle Acquisition Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
MRCCL,USD,Monroe Capital Corporation - 5.,NASDAQ Stock Exchange,NASDAQ,America/New_York
MPAA,USD,"Motorcar Parts of America, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
MPVD,USD,Mountain Province Diamonds Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NGHC,USD,National General Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NGHCP,USD,National General Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NGHCO,USD,National General Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NGHCN,USD,National General Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NGHCZ,USD,National General Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NOACU,USD,Natural Order Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NMCI,USD,Navios Maritime Containers L.P.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NEPT,USD,Neptune Wellness Solutions Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NGACU,USD,NextGen Acquisition Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
NVMI,USD,Nova Measuring Instruments Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
OFSSZ,USD,OFS Capital Corporation - 6.50%,NASDAQ Stock Exchange,NASDAQ,America/New_York
OCSLL,USD,Oaktree Specialty Lending Corpo,NASDAQ Stock Exchange,NASDAQ,America/New_York
OASM,USD,Oasmia Pharmaceutical AB (publ),NASDAQ Stock Exchange,NASDAQ,America/New_York
ODFL,USD,"Old Dominion Freight Line, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
OPOF,USD,Old Point Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
OSPR,USD,Osprey Energy Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
OXSQZ,USD,Oxford Square Capital Corp. - 6,NASDAQ Stock Exchange,NASDAQ,America/New_York
PZZA,USD,"Papa John's International, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PNNTG,USD,PennantPark Investment Corporat,NASDAQ Stock Exchange,NASDAQ,America/New_York
PBCT,USD,"People's United Financial, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PBCTP,USD,"People's United Financial, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PERY,USD,"Perry Ellis International, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PLPC,USD,Preformed Line Products Company,NASDAQ Stock Exchange,NASDAQ,America/New_York
PFBI,USD,"Premier Financial Bancorp, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PFG,USD,"Principal Financial Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
GENY,USD,Principal Millennials Index ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
PGNX,USD,"Progenics Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PTI,USD,"Proteostasis Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
QK,USD,Q&K International Group Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
RADA,USD,RADA Electronic Industries Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
RXII,USD,RXi Pharmaceuticals Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
RRGB,USD,"Red Robin Gourmet Burgers, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
REGN,USD,"Regeneron Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
REFR,USD,Research Frontiers Incorporated,NASDAQ Stock Exchange,NASDAQ,America/New_York
REYN,USD,Reynolds Consumer Products Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
RIVE,USD,Riverview Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
SCAC,USD,Saban Capital Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
SIGI,USD,"Selective Insurance Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SNH,USD,Senior Housing Properties Trust,NASDAQ Stock Exchange,NASDAQ,America/New_York
SNHNL,USD,Senior Housing Properties Trust,NASDAQ Stock Exchange,NASDAQ,America/New_York
SNNA,USD,"Sienna Biopharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SAQNU,USD,Software Acquisition Group Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
SFST,USD,"Southern First Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SMBC,USD,"Southern Missouri Bancorp, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SVSVU,USD,Spring Valley Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
SYKE,USD,"Sykes Enterprises, Incorporated",NASDAQ Stock Exchange,NASDAQ,America/New_York
TAIT,USD,Taitron Components Incorporated,NASDAQ Stock Exchange,NASDAQ,America/New_York
WTER,USD,The Alkaline Water Company Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
DSGX,USD,The Descartes Systems Group Inc,NASDAQ Stock Exchange,NASDAQ,America/New_York
STKS,USD,"The ONE Group Hospitality, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
TOTA,USD,Tottenham Acquisition I Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
TSC,USD,"TriState Capital Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
TSCBP,USD,"TriState Capital Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
TSCAP,USD,"TriState Capital Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
UIHC,USD,United Insurance Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
UTHR,USD,United Therapeutics Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
UFPI,USD,"Universal Forest Products, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
VIHAU,USD,VPC Impact Acquisition Holdings,NASDAQ Stock Exchange,NASDAQ,America/New_York
VMAR,USD,Vision Marine Technologies Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
WCLD,USD,WisdomTree Cloud Computing Fund,NASDAQ Stock Exchange,NASDAQ,America/New_York
YSACU,USD,Yellowstone Acquisition Company,NASDAQ Stock Exchange,NASDAQ,America/New_York
ZM,USD,"Zoom Video Communications, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FLAT,USD,iPath US Treasury Flattener ETN,NASDAQ Stock Exchange,NASDAQ,America/New_York
STPP,USD,iPath US Treasury Steepener ETN,NASDAQ Stock Exchange,NASDAQ,America/New_York
IUSV,USD,iShares Core S&P U.S. Value ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICLN,USD,iShares Global Clean Energy ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
SCZ,USD,iShares MSCI EAFE Small-Cap ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
SHV,USD,iShares Short Treasury Bond ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
JFKKR,USD,8i Enterprises Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
JFK,USD,8i Enterprises Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
JFKKU,USD,8i Enterprises Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
JFKKW,USD,8i Enterprises Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
AEIS,USD,"Advanced Energy Industries, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ALACU,USD,Alberton Acquisition Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
ALACW,USD,Alberton Acquisition Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
ALAC,USD,Alberton Acquisition Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
ARLP,USD,"Alliance Resource Partners, L.P.",NASDAQ Stock Exchange,NASDAQ,America/New_York
AHPI,USD,"Allied Healthcare Products, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
AFSI,USD,"AmTrust Financial Services, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
AMTI,USD,Applied Molecular Transport Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
BGFV,USD,Big 5 Sporting Goods Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
BDTX,USD,"Black Diamond Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
BKEPP,USD,"Blueknight Energy Partners, L.P.",NASDAQ Stock Exchange,NASDAQ,America/New_York
BKEP,USD,"Blueknight Energy Partners, L.P.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CFACU,USD,CF Finance Acquisition Corp. III,NASDAQ Stock Exchange,NASDAQ,America/New_York
CMCT,USD,CIM Commercial Trust Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
CMCTP,USD,CIM Commercial Trust Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
CGO,USD,Calamos Global Total Return Fund,NASDAQ Stock Exchange,NASDAQ,America/New_York
CSTR,USD,"Capstar Financial Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CGVIC,USD,Causeway Global Value NextShares,NASDAQ Stock Exchange,NASDAQ,America/New_York
CBMG,USD,"Cellular Biomedicine Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CVCY,USD,Central Valley Community Bancorp,NASDAQ Stock Exchange,NASDAQ,America/New_York
JRJC,USD,China Finance Online Co. Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
CINF,USD,Cincinnati Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
CZWI,USD,"Citizens Community Bancorp, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CLIR,USD,ClearSign Combustion Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
CFBI,USD,"Community First Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CHCI,USD,"Comstock Holding Companies, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CMTL,USD,Comtech Telecommunications Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
DSACU,USD,Duddell Street Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
DVAX,USD,Dynavax Technologies Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
EMMS,USD,Emmis Communications Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
ESQ,USD,"Esquire Financial Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ESTA,USD,Establishment Labs Holdings Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
FFKT,USD,Farmers Capital Bank Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
FSAC,USD,Federal Street Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
FCBC,USD,"First Community Bankshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FFIN,USD,"First Financial Bankshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FBZ,USD,First Trust Brazil AlphaDEX Fund,NASDAQ Stock Exchange,NASDAQ,America/New_York
FCAN,USD,First Trust Canada AlphaDEX Fund,NASDAQ Stock Exchange,NASDAQ,America/New_York
FTCS,USD,First Trust Capital Strength ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
FEP,USD,First Trust Europe AlphaDEX Fund,NASDAQ Stock Exchange,NASDAQ,America/New_York
FTXN,USD,First Trust Nasdaq Oil & Gas ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
FDIV,USD,First Trust Strategic Income ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
FRAN,USD,Francesca's Holdings Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
FFHL,USD,"Fuwei Films (Holdings) Co., Ltd.",NASDAQ Stock Exchange,NASDAQ,America/New_York
WILC,USD,G. Willi-Food International Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
GOODO,USD,Gladstone Commercial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
GOODM,USD,Gladstone Commercial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
GOODP,USD,Gladstone Commercial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
GOOD,USD,Gladstone Commercial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
GAINL,USD,Gladstone Investment Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
GAIN,USD,Gladstone Investment Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
GAINM,USD,Gladstone Investment Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
KRMA,USD,Global X Conscious Companies ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
HJLI,USD,"Hancock Jaffe Laboratories, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
HCM,USD,Hutchison China MediTech Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
IAM,USD,I-AM Capital Acquisition Company,NASDAQ Stock Exchange,NASDAQ,America/New_York
III,USD,"Information Services Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
KBWR,USD,Invesco KBW Regional Banking ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
ITRN,USD,Ituran Location and Control Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
JRVR,USD,"James River Group Holdings, Ltd.",NASDAQ Stock Exchange,NASDAQ,America/New_York
LAMR,USD,Lamar Advertising Company (REIT),NASDAQ Stock Exchange,NASDAQ,America/New_York
MOFG,USD,"MidWestOne Financial Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
NATI,USD,National Instruments Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
NATR,USD,"Nature's Sunshine Products, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
NEBCU,USD,Nebula Caravel Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NPAWW,USD,New Providence Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NPA,USD,New Providence Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NPAUU,USD,New Providence Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
NYMX,USD,Nymox Pharmaceutical Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
OMEX,USD,"Odyssey Marine Exploration, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PFIS,USD,Peoples Financial Services Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
PFMT,USD,Performant Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
PAHC,USD,Phibro Animal Health Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
EAGL,USD,Platinum Eagle Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
PRAX,USD,"Praxis Precision Medicines, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PTACU,USD,PropTech Acquisition Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
PTVCB,USD,Protective Insurance Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
PTVCA,USD,Protective Insurance Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
RMGN,USD,RMG Networks Holding Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
SLS,USD,"SELLAS Life Sciences Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SSNC,USD,"SS&C Technologies Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SCHN,USD,"Schnitzer Steel Industries, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SRRK,USD,Scholar Rock Holding Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
SHIPZ,USD,Seanergy Maritime Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
SHIPW,USD,Seanergy Maritime Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
SHIP,USD,Seanergy Maritime Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
SGAMU,USD,Seaport Global Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
STXB,USD,"Spirit of Texas Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
STFC,USD,State Auto Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
STBZ,USD,State Bank Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
SCON,USD,Superconductor Technologies Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
TESS,USD,TESSCO Technologies Incorporated,NASDAQ Stock Exchange,NASDAQ,America/New_York
TSIAU,USD,TS Innovation Acquisitions Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCMD,USD,"Tactile Systems Technology, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
TTPH,USD,"Tetraphase Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
TBRG,USD,"Thunder Bridge Acquisition, Ltd.",NASDAQ Stock Exchange,NASDAQ,America/New_York
TIBRU,USD,Tiberius Acquisition Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
TIBR,USD,Tiberius Acquisition Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
TPTX,USD,"Turning Point Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
UCFC,USD,United Community Financial Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
GNRX,USD,VanEck Vectors Generic Drugs ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
VEAC,USD,Vantage Energy Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
VRTS,USD,"Virtus Investment Partners, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
VRTSP,USD,"Virtus Investment Partners, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
WTREP,USD,WATFORD HOLDINGS 8 5 CUM RED PRF,NASDAQ Stock Exchange,NASDAQ,America/New_York
HHHHU,USD,Wealthbridge Acquisition Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
HHHH,USD,Wealthbridge Acquisition Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
HHHHW,USD,Wealthbridge Acquisition Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
HHHHR,USD,Wealthbridge Acquisition Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
WLFC,USD,Willis Lease Finance Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
ZKIN,USD,"ZK International Group Co., Ltd.",NASDAQ Stock Exchange,NASDAQ,America/New_York
IUSG,USD,iShares Core S&P U.S. Growth ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
SUSL,USD,iShares ESG MSCI USA Leaders ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
IBB,USD,iShares Nasdaq Biotechnology ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
